# stem	class	alternations	source	provenance	target	verdict	impact	forms	blast_radius	evidence	examples
#
# CANDIDATES, NOT ENTRIES. Proposed loan stems mined from Wikidata labels by
# scripts/mine_wikidata_labels.py. Nothing here is applied: the stem inventory is what
# holds the false-positive rate at zero, and it stays hand-reviewed.
#
# Wikidata labels are aligned by construction — one item, a `be` label and a
# `be-tarask` label — so there is no sentence alignment and no similarity threshold
# here, and no bias from either. Wikidata is CC0.
#
# Only differences that are IN SCOPE (differ solely by modelled alternations) and that
# need a stem (l, i, e, g, eu — not bare softness) become candidates.
#
# verdict       what 17M tokens of genuine be-tarask say about the blast radius:
#                 supported  Taraškievica writes the converted form and not the original
#                 refuted    it writes the ORIGINAL — the stem would corrupt real words
#                 unknown    too rare there to say; read the blast radius yourself
#               Weak evidence, treated as weak: an unconverted form on be-tarask looks
#               exactly like a refutation, so `unknown` rejects nothing.
# impact        tokens in data/corpora/frequency_be.tsv this stem would resolve
# forms         how many distinct forms it matches there
# blast_radius  the most frequent of those forms. THIS IS THE REVIEW COLUMN: longest
#               match only protects against a false friend when a native guard already
#               exists, so if a listed form is ordinary Belarusian vocabulary, add the
#               guard in the same pass. A ! marks forms the converter currently leaves
#               alone — those are what would start changing.
# evidence      the counts behind the verdict, so it can be checked rather than believed.
#
# Sorted by verdict, then impact. NOT by impact alone: a short stem matching native
# vocabulary has the largest blast radius by construction, so impact order puts the
# most destructive candidates at the top — `бел` from Бела → Бэла scores 454,828, and
# all of it is беларускі, беларусь, Беларусі. Supported first means the top of this
# file is work worth doing.
базілеўскі	loan	i	Wikidata Q4075250	derived	базылеўскі	unknown	0	0	-	-	Базілеўскія→Базылеўскія
базілікат	loan	i	Wikidata Q1452	derived	базылікат	unknown	0	0	-	-	Базіліката→Базыліката
бакалаўрыят	loan	l	Wikidata Q1901305	derived	бакаляўрыят	unknown	0	0	-	-	Бакалаўрыят→бакаляўрыят
баксітагорск	loan	i	Wikidata Q15236,Q7657	derived	баксытагорск	unknown	0	0	-	-	Баксітагорск→Баксытагорск Баксітагорскі→Баксытагорскі
баласк	loan	l	Wikidata Q437254	derived	баляск	unknown	0	0	-	-	Баласко→Баляско
балдуін	loan	l	Wikidata Q146465	derived	бальдуін	unknown	0	0	-	-	Балдуін→Бальдуін
балонн	loan	l	Wikidata Q1891,Q1893	derived	балёньн	unknown	0	0	-	-	Балоння→Балёньня Балоння→Балёньня
балонск	loan	l	Wikidata Q187073,Q131262	derived	балёнск	unknown	0	0	-	-	Балонскі→Балёнскі Балонскі→Балёнскі
балтасар	loan	l	Wikidata Q167522	derived	бальтасар	unknown	0	0	-	-	Балтасар→Бальтасар
бамберг	loan	e	Wikidata Q3936	derived	бамбэрг	unknown	0	0	-	-	Бамберг→Бамбэрг
банавентур	loan	e	Wikidata Q43746,Q726848	derived	банавэнтур	unknown	0	0	-	-	Банавентура→Банавэнтура Банавентура→Банавэнтура
бандар-серы-бегаван	loan	e	Wikidata Q9279	derived	бандар-сэры-бэгаван	unknown	0	0	-	-	Бандар-Серы-Бегаван→Бандар-Сэры-Бэгаван
банер	loan	e	Wikidata Q234885	derived	банэр	unknown	0	0	-	-	Банера→Банэра
банскабістрыцк	loan	i	Wikidata Q183640	derived	банскабыстрыцк	unknown	0	0	-	-	Банскабістрыцкі→Банскабыстрыцкі
бардэла	loan	l	Wikidata Q40655898	derived	бардэля	unknown	0	0	-	-	Бардэла→Бардэля
барселонск	loan	e,l	Wikidata Q237189	derived	барсэлёнск	unknown	0	0	-	-	Барселонскі→Барсэлёнскі
барсін	loan	i	Wikidata Q233783	derived	барсын	unknown	0	0	-	-	Барсіна→Барсына
барысфен	loan	e	Wikidata Q38994996	derived	барысфэн	unknown	0	0	-	-	Барысфен→Барысфэн
басілік	loan	i	Wikidata Q20855548	derived	басылік	unknown	0	0	-	-	Басілікі→Басылікі
беат	loan	e	Wikidata Q4877021	derived	бэат	unknown	0	0	-	-	Беата→Бэата
беатрыкс	loan	e	Wikidata Q1367402	derived	бэатрыкс	unknown	0	0	-	-	Беатрыкс→Бэатрыкс
беатыфікацы	loan	e	Wikidata Q51620	derived	бэатыфікацы	unknown	0	0	-	-	беатыфікацыя→бэатыфікацыя
бебр	loan	e	Wikidata Q558530	derived	бэбр	unknown	0	0	-	-	Бебра→Бэбра
беванж-сюр-атэр	loan	e	Wikidata Q986590	derived	бэванж-сюр-атэр	unknown	0	0	-	-	Беванж-сюр-Атэр→Бэванж-сюр-Атэр
бегай	loan	e	Wikidata Q107422711	derived	бэгай	unknown	0	0	-	-	Бегай→Бэгай
бегемотавы	loan	e	Wikidata Q213336	derived	бэгемотавы	unknown	0	0	-	-	бегемотавыя→Бэгемотавыя
бедфард	loan	e	Wikidata Q208257	derived	бэдфард	unknown	0	0	-	-	Бедфард→Бэдфард
бедфардшыр	loan	e	Wikidata Q23143	derived	бэдфардшыр	unknown	0	0	-	-	Бедфардшыр→Бэдфардшыр
беернарт	loan	e	Wikidata Q202049	derived	бэернарт	unknown	0	0	-	-	Беернарт→Бэернарт
безансон	loan	e	Wikidata Q37776	derived	бэзансон	unknown	0	0	-	-	Безансон→Бэзансон
бейл	loan	e	Wikidata Q45772	derived	бэйл	unknown	0	0	-	-	Бейл→Бэйл
бейрут	loan	e	Wikidata Q3820	derived	бэйрут	unknown	0	0	-	-	Бейрут→Бэйрут
бейсбол	loan	e	Wikidata Q5369	derived	бэйсбол	unknown	0	0	-	-	бейсбол→бэйсбол
бейсінгер	loan	e,i	Wikidata Q131380	derived	бэйсынгер	unknown	0	0	-	-	Бейсінгер→Бэйсынгер
бекер	loan	e	Wikidata Q191020	derived	бэкер	unknown	0	0	-	-	Бекер→Бэкер
бекерых	loan	e	Wikidata Q813727	derived	бэкерых	unknown	0	0	-	-	Бекерых→Бэкерых
бекерэль	loan	e	Wikidata Q41269,Q102573	derived	бэкерэль	unknown	0	0	-	-	Бекерэль→Бэкерэль бекерэль→бэкерэль
бекешчаб	loan	e	Wikidata Q178878,Q570228	derived	бэкешчаб	unknown	0	0	-	-	Бекешчаба→Бэкешчаба Бекешчаба→Бэкешчаба
бекон	loan	e	Wikidata Q11106	derived	бэкон	unknown	0	0	-	-	Бекон→бэкон
бекір	loan	e	Wikidata Q779375	derived	бэкір	unknown	0	0	-	-	Бекір→Бэкір
беларуска-амерыканск	loan	e	Wikidata Q13028674	derived	беларуска-амэрыканск	unknown	0	0	-	-	Беларуска-амерыканскі→Беларуска-амэрыканскі
беларуска-амерыканска	loan	e	Wikidata Q13028672,Q13028673	derived	беларуска-амэрыканска	unknown	0	0	-	-	Беларуска-амерыканскае→Беларуска-амэрыканскае Беларуска-амерыканская→Беларуска-амэрыканская
беларуска-амерыканскай	loan	e	Wikidata Q17045157	derived	беларуска-амэрыканскай	unknown	0	0	-	-	беларуска-амерыканскай→беларуска-амэрыканскай
беларуска-бразільскі	loan	i	Wikidata Q21843498	derived	беларуска-бразыльскі	unknown	0	0	-	-	Беларуска-бразільскія→беларуска-бразыльскія
беларуска-сербскі	loan	e	Wikidata Q3918723	derived	беларуска-сэрбскі	unknown	0	0	-	-	Беларуска-сербскія→беларуска-сэрбскія
белгік	loan	e,l	Wikidata Q206443	derived	бэльгік	unknown	0	0	-	-	Белгіка→Бэльгіка
белен	loan	e	Wikidata Q235421	derived	бэлен	unknown	0	0	-	-	Белен→Бэлен
белененсіш	loan	e	Wikidata Q216510	derived	бэленэнсіш	unknown	0	0	-	-	Белененсіш→Бэленэнсіш
белетрыстык	loan	e	Wikidata Q268416	derived	бэлетрыстык	unknown	0	0	-	-	белетрыстыка→бэлетрыстыка
белудж	loan	e	Wikidata Q201501	derived	бэлудж	unknown	0	0	-	-	белуджы→бэлуджы
белуш	loan	e	Wikidata Q107933	derived	бэлуш	unknown	0	0	-	-	Белушы→Бэлушы
белфаст	loan	e	Wikidata Q10686	derived	бэлфаст	unknown	0	0	-	-	Белфаст→Бэлфаст
бельведэр	loan	e	Wikidata Q816265	derived	бэльвэдэр	unknown	0	0	-	-	Бельведэр→Бэльвэдэр
бельвіль	loan	e	Wikidata Q815949	derived	бэльвіль	unknown	0	0	-	-	Бельвіль→Бэльвіль
бельманд	loan	e	Wikidata Q106255	derived	бэльманд	unknown	0	0	-	-	Бельмандо→Бэльмандо
бельмапан	loan	e	Wikidata Q3043	derived	бэльмапан	unknown	0	0	-	-	Бельмапан→Бэльмапан
бельфор	loan	e	Wikidata Q171545	derived	бэльфор	unknown	0	0	-	-	Бельфор→Бэльфор
белэнерг	loan	e	Wikidata Q3920439	derived	белэнэрг	unknown	0	0	-	-	Белэнерга→Белэнэрга
белювеліргандаль	loan	e	Wikidata Q17324740	derived	белювэліргандаль	unknown	0	0	-	-	Белювеліргандаль→Белювэліргандаль
беліз	loan	e	Wikidata Q242,Q108223	derived	бэліз	unknown	0	0	-	-	Беліз→Бэліз Беліз→Бэліз
белін	loan	e	Wikidata Q17169	derived	бэлін	unknown	0	0	-	-	Беліні→Бэліні
белінвестбанк	loan	e	Wikidata Q4081940	derived	белінвэстбанк	unknown	0	0	-	-	Белінвестбанк→Белінвэстбанк
белінцон	loan	e	Wikidata Q64044,Q289112	derived	бэлінцон	unknown	0	0	-	-	Белінцона→Бэлінцона Белінцона→Бэлінцона
бемоль	loan	e	Wikidata Q7001368	derived	бэмоль	unknown	0	0	-	-	бемоль→бэмоль
бен-гурыён	loan	e	Wikidata Q37610	derived	бэн-гурыён	unknown	0	0	-	-	Бен-Гурыён→Бэн-Гурыён
бен-невіс	loan	e	Wikidata Q104674	derived	бэн-нэвіс	unknown	0	0	-	-	Бен-Невіс→Бэн-Нэвіс
бенгальска	loan	e	Wikidata Q427715,Q214835	derived	бэнгальска	unknown	0	0	-	-	Бенгальская→бэнгальская Бенгальская→бэнгальская бенгальская→бэнгальская
бенгалі	loan	e	Wikidata Q1356	derived	бэнгалі	unknown	0	0	-	-	Бенгалія→Бэнгалія
бенджамін	loan	e	Wikidata Q381128,Q35678	derived	бэнджамін	unknown	0	0	-	-	Бенджамін→Бэнджамін Бенджамін→Бэнджамін Бенджамін→Бэнджамін Бенджамін→Бэнджамін
бендэр	loan	e	Wikidata Q192176	derived	бэндэр	unknown	0	0	-	-	Бендэр→Бэндэр
беневент	loan	e	Wikidata Q13437,Q652516	derived	бэнэвэнт	unknown	0	0	-	-	Беневента→Бэнэвэнта Беневента→Бэнэвэнта
бенешаў	loan	e	Wikidata Q470394	derived	бэнэшаў	unknown	0	0	-	-	Бенешаў→Бэнэшаў
бенжамен	loan	e	Wikidata Q17097967	derived	бэнжамэн	unknown	0	0	-	-	Бенжамен→Бэнжамэн
бензем	loan	e	Wikidata Q1912	derived	бэнзэм	unknown	0	0	-	-	Бензема→Бэнзэма
бензол	loan	e	Wikidata Q2270	derived	бэнзол	unknown	0	0	-	-	бензол→бэнзол
бензінав	loan	e,i	Wikidata Q502048	derived	бэнзынав	unknown	0	0	-	-	бензінавы→бэнзынавы
бенталь	loan	e	Wikidata Q686881	derived	бэнталь	unknown	0	0	-	-	бенталь→бэнталь
бентас	loan	e	Wikidata Q182238	derived	бэнтас	unknown	0	0	-	-	Бентас→Бэнтас
бенуэ	loan	e	Wikidata Q204806	derived	бэнуэ	unknown	0	0	-	-	Бенуэ→Бэнуэ
бенфік	loan	e	Wikidata Q131499	derived	бэнфік	unknown	0	0	-	-	Бенфіка→Бэнфіка
бенц	loan	e	Wikidata Q40224	derived	бэнц	unknown	0	0	-	-	Бенц→Бэнц
бенілюкс	loan	e	Wikidata Q13116	derived	бэнілюкс	unknown	0	0	-	-	Бенілюкс→Бэнілюкс
бенін	loan	e	Wikidata Q962	derived	бэнін	unknown	0	0	-	-	Бенін→Бэнін
беніт	loan	e	Wikidata Q23559,Q189869	derived	бэніт	unknown	0	0	-	-	Беніта→Бэніта Беніта→Бэніта
беранэ	loan	e	Wikidata Q208200	derived	бэранэ	unknown	0	0	-	-	Беранэ→Бэранэ
берат	loan	e	Wikidata Q170244	derived	бэрат	unknown	0	0	-	-	Берат→Бэрат
бераўн	loan	e	Wikidata Q827041	derived	бэраўн	unknown	0	0	-	-	Бераўн→Бэраўн
бербер	loan	e	Wikidata Q45315	derived	бэрбэр	unknown	0	0	-	-	Берберы→бэрбэры
бербераў	loan	e	Wikidata Q793201	derived	бэрбэраў	unknown	0	0	-	-	бербераў→бэрбэраў
бергамск	loan	e	Wikidata Q45855	derived	бэргамск	unknown	0	0	-	-	Бергамскі→Бэргамскі
берген	loan	e	Wikidata Q26793	derived	бэрген	unknown	0	0	-	-	Берген→Бэрген
берген-бельзен	loan	e	Wikidata Q7332	derived	бэрген-бэльзэн	unknown	0	0	-	-	Берген-Бельзен→Бэрген-Бэльзэн
берген-на-руген	loan	e	Wikidata Q492538	derived	бэрген-на-руген	unknown	0	0	-	-	Берген-на-Ругене→Бэрген-на-Ругене
бергсон	loan	e	Wikidata Q42156	derived	бэргсон	unknown	0	0	-	-	Бергсон→Бэргсон
бергфрыд	loan	e	Wikidata Q2302643	derived	бэргфрыд	unknown	0	0	-	-	Бергфрыд→Бэргфрыд
бергіш-гладбах	loan	e,l	Wikidata Q3117	derived	бэргіш-глядбах	unknown	0	0	-	-	Бергіш-Гладбах→Бэргіш-Глядбах
бердорф	loan	e	Wikidata Q818891	derived	бэрдорф	unknown	0	0	-	-	Бердорф→Бэрдорф
бердымухамедаў	loan	e	Wikidata Q57530	derived	бэрдымухамэдаў	unknown	0	0	-	-	Бердымухамедаў→Бэрдымухамэдаў
берзіньш	loan	e	Wikidata Q57506	derived	бэрзіньш	unknown	0	0	-	-	Берзіньш→Бэрзіньш
беркут	loan	e	Wikidata Q520857	derived	бэркут	unknown	0	0	-	-	Беркут→Бэркут
беркшыр	loan	e	Wikidata Q23220	derived	бэркшыр	unknown	0	0	-	-	Беркшыр→Бэркшыр
берліёз	loan	e	Wikidata Q1151	derived	бэрліёз	unknown	0	0	-	-	Берліёз→Бэрліёз
бернаб	loan	e	Wikidata Q244025	derived	бэрнаб	unknown	0	0	-	-	Бернабі→Бэрнабі
берналак	loan	e	Wikidata Q588302,Q106203405	derived	бэрналак	unknown	0	0	-	-	Берналак→Бэрналак Берналак→Бэрналак
бернанк	loan	e	Wikidata Q201795	derived	бэрнанк	unknown	0	0	-	-	Бернанке→Бэрнанке
бернау	loan	e	Wikidata Q9300	derived	бэрнаў	unknown	0	0	-	-	Бернау→Бэрнаў
бернбург	loan	e	Wikidata Q14938	derived	бэрнбург	unknown	0	0	-	-	Бернбург→Бэрнбург
бернгард	loan	e	Wikidata Q18409338	derived	бэрнгард	unknown	0	0	-	-	Бернгард→Бэрнгард
бернд	loan	e	Wikidata Q661722	derived	бэрнд	unknown	0	0	-	-	Бернд→Бэрнд
бернл	loan	e	Wikidata Q209096,Q19458	derived	бэрнл	unknown	0	0	-	-	Бернлі→Бэрнлі Бернлі→Бэрнлі
бернска	loan	e	Wikidata Q375083	derived	бэрнска	unknown	0	0	-	-	Бернская→Бэрнская
бернтал	loan	e	Wikidata Q362616	derived	бэрнтал	unknown	0	0	-	-	Бернтал→Бэрнтал
бернін	loan	e	Wikidata Q160538	derived	бэрнін	unknown	0	0	-	-	Берніні→Бэрніні
берт	loan	e	Wikidata Q160528,Q105320	derived	бэрт	unknown	0	0	-	-	Берт→Бэрт Берта→Бэрта Берта→Бэрта
бертальд	loan	e	Wikidata Q38757	derived	бэртальд	unknown	0	0	-	-	Бертальд→Бэртальд
бертан	loan	e	Wikidata Q48929	derived	бэртан	unknown	0	0	-	-	Бертан→Бэртан
бертольд	loan	e	Wikidata Q2668037	derived	бэртольд	unknown	0	0	-	-	Бертольд→Бэртольд
бертранж	loan	e	Wikidata Q809603	derived	бэртранж	unknown	0	0	-	-	Бертранж→Бэртранж
бертыль	loan	e	Wikidata Q179493	derived	бэртыль	unknown	0	0	-	-	Бертыль→Бэртыль
беры-сент-эдмундс	loan	e	Wikidata Q764754	derived	бэры-сэнт-эдмундс	unknown	0	0	-	-	Беры-Сент-Эдмундс→Бэры-Сэнт-Эдмундс
берыл	loan	e,l	Wikidata Q103480	derived	бэрыль	unknown	0	0	-	-	Берыл→Бэрыль
берымунд	loan	e	Wikidata Q20045654	derived	бэрымунд	unknown	0	0	-	-	Берымунд→Бэрымунд
берынг	loan	e	Wikidata Q44220,Q193962	derived	бэрынг	unknown	0	0	-	-	Берынг→Бэрынг Берынга→Бэрынга Берынг→Бэрынг
берынгав	loan	e	Wikidata Q44725	derived	бэрынгав	unknown	0	0	-	-	Берынгава→Бэрынгава
берынгаў	loan	e	Wikidata Q11769	derived	бэрынгаў	unknown	0	0	-	-	Берынгаў→Бэрынгаў
берэт	loan	e	Wikidata Q4237690	derived	бэрэт	unknown	0	0	-	-	берэт→бэрэт
бесарабі	loan	e	Wikidata Q2377743,Q174994	derived	бэсарабі	unknown	0	0	-	-	Бесарабіі→Бэсарабіі Бесарабія→Бэсарабія Бесарабіі→Бэсарабіі
